day,FTM_share,LB_share,OPP_share,FTM_conv,LB_conv,OPP_conv,FTM_churn,LB_churn,OPP_churn
96,231.87531093471398,177.56365253411272,23.70673627478997,281.0,74.0,115.0,0.2665554405055284,0.0802076338340158,0.011946176440919967
97,231.50440657436894,178.8260523166581,27.542927647998944,243.0,89.0,118.0,0.26645162329159566,0.08023579966623684,0.013879290239221392
98,231.07259756411554,180.0546934924335,30.982235080909074,229.0,83.0,113.0,0.2662765898981491,0.08041675208798993,0.015612408326497025
99,230.75690488117368,181.54695616345694,35.426867266181276,235.0,56.0,115.0,0.26623432257466095,0.08095128088875311,0.01785212448501003
100,230.54666263268933,183.25202017906093,39.83237397361913,253.0,66.0,129.0,0.2663129861159103,0.08160265106267572,0.02007212473425038
101,229.9903513327306,184.0750816734922,44.846412334626386,273.0,62.0,122.0,0.26599082530692447,0.08152064089305915,0.022598773120086207
102,229.54169553556034,184.68798469005498,49.03198707403425,222.0,46.0,113.0,0.2657917719844707,0.08150558558776835,0.024707946384766942
103,229.0788668754858,185.73955737261102,54.01975114311439,259.0,85.0,105.0,0.2655750384443076,0.08148003450393022,0.02722135476474185
104,228.74685824518613,186.69742301233805,58.24084963503397,242.0,86.0,121.0,0.26550886019810904,0.08147810313084246,0.029348428975821513
105,228.4528607618244,187.43579311170285,62.44272331425441,250.0,41.0,117.0,0.26548593052475106,0.08162990063518608,0.03146581551830413
106,228.12133185305953,188.3233261328578,66.24099471583719,222.0,66.0,101.0,0.2654185147439875,0.08161500887647931,0.033379820879812304
107,227.5866380584041,189.51059371042922,70.65288936172786,234.0,68.0,111.0,0.26511351112403836,0.08182600299568382,0.03560304010609642
108,227.25900973399166,191.10779638773056,74.93549611676511,225.0,79.0,106.0,0.2650485154545408,0.08224558972170734,0.0377611092443251
109,226.81236726954995,192.46277427105804,78.9333139404483,223.0,76.0,114.0,0.2648436375496973,0.08241039103720757,0.039775669011084785
110,226.43802997097015,193.51322034775853,82.54502854488292,232.0,75.0,89.0,0.2647220456889447,0.08265744900980196,0.0415956656322437
111,225.7677975833902,194.47432603946453,86.36065782378057,222.0,71.0,99.0,0.2642530769736454,0.0827157596206902,0.04351841788588581
112,224.77991446959388,195.81025513631786,90.21146342833028,258.0,83.0,104.0,0.2634100000094862,0.08286687430354457,0.04545889601237317
113,224.17811662236747,196.85998638202594,95.29860932456654,225.0,88.0,116.0,0.2630171457455516,0.08293010941382724,0.048022384370817774
114,223.61640488813165,197.52421382181376,99.89030051241238,208.0,66.0,101.0,0.26266970219177677,0.08289405882924253,0.050336205744473284
115,222.8608460070102,198.59644192013576,104.28859247112699,217.0,71.0,83.0,0.2620927226115043,0.08296255189916361,0.05255257037469693
116,222.22854773120807,199.9355970058645,108.6103382899082,218.0,79.0,95.0,0.26165876915950337,0.08318699366942808,0.054730362268339855
117,221.71365295885101,200.96826541213647,112.91296903406592,213.0,82.0,78.0,0.26136145258777127,0.08341338600774578,0.05689852179203162
118,221.1164058855134,202.03689110540137,118.51429196486713,240.0,70.0,94.0,0.26096550831430093,0.08353252587260493,0.05972111159344093
119,220.38013666561784,202.69290274661233,123.4819086162037,230.0,50.0,98.0,0.26040363035902275,0.08350944592762352,0.062224367390436734
120,219.9423109030518,203.22528019963426,128.70199057138495,203.0,79.0,83.0,0.2601927613819982,0.08338177544795393,0.06485484420301141
121,218.85857900398565,204.40175729424175,133.47643985571233,236.0,90.0,109.0,0.2592156631746867,0.08349847218953152,0.06726076009534163
122,218.2425589589745,205.07690772241722,137.7495019732596,208.0,74.0,121.0,0.25879015433239505,0.08354248805372749,0.06941401954900647
123,218.17054293610775,205.85628745215624,141.76054451115183,215.0,68.0,85.0,0.2590087629144566,0.08355410317471935,0.07143524344563587
124,217.73132967542676,206.75441500468497,146.64171495676604,224.0,92.0,96.0,0.2587907289836558,0.08352773580267431,0.07389493771588934
125,216.80843971209868,207.3361069569702,152.07057026226852,210.0,84.0,89.0,0.2579959102755571,0.08343801536951365,0.07663061851986079
126,216.5482153676468,208.50540860638137,156.12010522000327,243.0,78.0,79.0,0.2579879971569298,0.08369661743422863,0.0786712393184402
127,216.28690868555282,209.64316048221264,162.3045556526511,207.0,71.0,107.0,0.25797806869677525,0.08396956447095905,0.0817876757271541
128,215.7730177233918,210.43164246721943,167.67077025034013,235.0,63.0,94.0,0.2576657888104826,0.08413852815118508,0.08449179094827818
129,215.39296199685208,211.0736609265765,170.8673539256115,188.0,70.0,79.0,0.2575120837128604,0.0840988006921681,0.08610259692976475
130,215.14853232453385,211.77401541647265,174.60597904170427,185.0,69.0,87.0,0.25751965637794855,0.08408102736012313,0.08798654564229982
131,214.6074255524924,212.53094503041115,179.27342601322107,209.0,71.0,86.0,0.257171030893536,0.08412423291444848,0.09033854148027906
132,215.02030438352364,213.22810557826455,182.98471462073968,207.0,83.0,70.0,0.2579654194183858,0.08405988583674512,0.09220871492021143
133,214.80664816774575,214.30644862200052,188.17982195670862,212.0,73.0,82.0,0.25800841608807035,0.08421020751508729,0.09482660665130557
134,215.33862848523125,215.09884578147728,192.85399909479906,212.0,66.0,87.0,0.2589474556154867,0.08426354135272704,0.09718199392016055
135,214.9005640094938,215.9633648644187,197.06048392038736,224.0,65.0,99.0,0.25872013557148815,0.08429193823743698,0.09930170408777093
136,214.8837892718069,216.36644460501228,201.7499404789455,182.0,75.0,76.0,0.25899937591034883,0.08415199324039226,0.1016647908834906
137,216.05223646768835,216.63726799228584,206.3971082385171,188.0,78.0,85.0,0.26070876960749406,0.08397481224621814,0.10400656772543547
138,216.76291809907266,217.61586316237862,210.20086086785875,218.0,66.0,89.0,0.2618684000704402,0.08415899925104907,0.10592333515900457
139,216.6768148391738,218.42971049651686,214.76695364918987,201.0,54.0,85.0,0.2620663164780754,0.0842329488878105,0.108224257115495
140,217.1048513281634,218.997580059388,218.57211731024577,196.0,51.0,79.0,0.2628865520520606,0.08413882136281332,0.11014173558889795
141,216.5560655767379,219.66637006082965,222.05959569048716,209.0,61.0,75.0,0.26252381185394225,0.084197542906103,0.11189912773184602
142,216.8483678683482,219.772729309846,226.04337898805144,191.0,79.0,71.0,0.26318033852193307,0.0839350361628067,0.11390661529248935
143,216.88860730508912,220.21040726226232,230.97923234410953,209.0,69.0,75.0,0.2635314106512067,0.08388606704974097,0.11639386509332678
144,217.05216861163964,220.85515691562733,234.6107150828023,179.0,77.0,76.0,0.26403261037393766,0.08388676422423141,0.11822382317088435
145,216.41378634015,221.32226036544273,238.38984141274335,208.0,57.0,69.0,0.2635576268518017,0.08377243775305791,0.12012818104649844
146,216.6410437656964,222.11669766545725,241.5875658119706,218.0,65.0,75.0,0.26413628295658437,0.08380353950624025,0.12173956185572549
147,216.7307556683926,222.5287605260076,244.64304486847126,191.0,78.0,89.0,0.264547681326308,0.08377221381132742,0.12327926312448717
148,216.5736410776982,222.4644005095157,248.36557234313761,204.0,78.0,75.0,0.2646577032204247,0.08346413908903441,0.1251550999964663
149,216.5124898701208,222.39218706149902,250.6303998628835,191.0,93.0,135.0,0.2648846911388061,0.08321098722345158,0.12629638021511486
150,216.0728309512429,222.72464209295202,252.42318836411613,212.0,93.0,133.0,0.26464790988050646,0.08304442114602889,0.12719979296281356
151,215.92006588589956,223.21933530599938,254.12182119558804,199.0,73.0,120.0,0.2647616940218372,0.08301030110685378,0.12805575927035975
