day,FTM_share,LB_share,OPP_share,FTM_conv,LB_conv,OPP_conv,FTM_churn,LB_churn,OPP_churn
41,196.14659176813734,88.48804791955521,0.0,177.0,86.0,0.0,0.22165693729695074,0.048591666979835774,0.0
42,199.32226715790415,90.61010684863408,0.0,223.0,75.0,0.0,0.22580105394657743,0.04955397414695965,0.0
43,201.69096345636825,92.74877639930314,0.0,156.0,70.0,0.0,0.22904644187159445,0.05051963852012063,0.0
44,204.60422996062553,94.40032772015522,0.0,209.0,63.0,0.0,0.2329249821074872,0.05115138185061469,0.0
45,206.87247845615366,96.08420438845243,0.0,183.0,78.0,0.0,0.23608366462465244,0.0517990073784626,0.0
46,209.07095791031173,98.43132079712807,0.0,176.0,62.0,0.0,0.2391751766392313,0.05288359132437838,0.0
47,212.26218723554027,101.33698783225087,0.0,155.0,82.0,0.0,0.2434174073126505,0.05433296487718584,0.0
48,214.48742936025204,103.80151355566073,0.0,171.0,68.0,0.0,0.246566963017972,0.05547427659012891,0.0
49,216.69294758864373,104.78683899417399,0.0,189.0,68.0,0.0,0.2497061951401328,0.055534776540523426,0.0
50,219.35206592053564,107.60991644825276,0.0,194.0,76.0,0.0,0.2533816929679943,0.05692254592123739,0.0
51,221.53423694293036,110.15178869722239,0.0,190.0,68.0,0.0,0.2565197458130961,0.058127751030367804,0.0
52,223.23047196631836,112.37267031085207,0.0,166.0,72.0,0.0,0.25910593320470415,0.059118386370315995,0.0
53,225.12680343294593,113.74948725533903,0.0,175.0,60.0,0.0,0.2619343895235668,0.05953876606230099,0.0
54,227.54185432366836,114.77040447569303,0.0,198.0,67.0,0.0,0.26537839253481976,0.059727940936321305,0.0
55,229.67933410280241,116.92593800634748,0.0,177.0,82.0,0.0,0.26851135908558865,0.06068268556175954,0.0
56,230.3434144247781,118.91847035723356,0.0,229.0,76.0,0.0,0.2699296284500695,0.0615217031679771,0.0
57,231.93929411640423,120.20432695791564,0.0,191.0,73.0,0.0,0.2724461353477394,0.06188533480177752,0.0
58,233.7667066232029,121.35180829281119,0.0,158.0,80.0,0.0,0.27524415449756445,0.06176597693241487,0.0
59,235.4516733460687,123.65370271661564,0.0,187.0,80.0,0.0,0.277884245504712,0.06262170522778719,0.0
60,237.06092434821292,125.72362819767432,0.0,170.0,68.0,0.0,0.28044415951016827,0.06340785227466605,0.0
61,237.31005980895188,128.01918954439492,0.0,218.0,60.0,0.0,0.28140023327958286,0.06443865327941997,0.0
62,237.25042662678578,129.61419623429936,0.0,215.0,58.0,0.0,0.28199070363440976,0.06499331009553674,0.0
63,237.16101629107706,131.3485511049352,0.0,234.0,55.0,0.0,0.28254536982796224,0.06564512936416347,0.0
64,237.42315927005626,133.8817174286593,0.0,212.0,71.0,0.0,0.28351934945647217,0.06683367627592557,0.0
65,237.15239716217073,136.69351691355786,0.0,245.0,72.0,0.0,0.2838569390484514,0.06820051510141706,0.0
66,236.878954320245,139.3040902897705,0.0,233.0,73.0,0.0,0.2841898069943067,0.06942662378737108,0.0
67,236.61344134335587,140.25455461571906,0.0,267.0,51.0,0.0,0.2845306902495126,0.0695356740514115,0.0
68,236.37441195368325,141.33897838842773,0.0,245.0,79.0,0.0,0.284902017898341,0.06955472191499962,0.0
69,236.10120282346338,142.36255894877502,0.0,233.0,82.0,0.0,0.2852307247950422,0.06975277298603288,0.0
70,235.83478711789854,143.85132367645406,0.0,218.0,73.0,0.0,0.2855661384813724,0.07008444407336695,0.0
71,235.55856997709463,145.24022883522647,0.0,247.0,54.0,0.0,0.2858881752153741,0.07055430068704391,0.0
72,235.29279122195334,146.8283035849804,0.0,258.0,63.0,0.0,0.28622137371803597,0.07101853708129222,0.0
73,235.0171763417764,148.69650317566675,0.0,268.0,58.0,0.0,0.28654110186528897,0.07180040931367147,0.0
74,234.73884461445857,149.91110783197666,0.0,254.0,73.0,0.0,0.2868559773162358,0.07206201035673887,0.0
75,234.87538934119777,151.9981260482662,0.0,229.0,54.0,0.0,0.287677449302011,0.07298178371047731,0.0
76,234.6080203917927,153.9777602198285,0.0,241.0,70.0,0.0,0.28800384327886586,0.07369916177102073,0.0
77,234.7590154389983,155.7473858256703,0.0,243.0,64.0,0.0,0.28884349848151647,0.07424536190013392,0.0
78,234.8791918387478,157.6317997336246,0.0,211.0,70.0,0.0,0.2896459943682267,0.07492349396375872,0.0
79,234.61243870367392,159.49080522967583,0.0,248.0,98.0,0.0,0.28997093544102315,0.07554826299029022,0.0
80,234.5340308510806,160.67491602280322,0.0,241.0,63.0,0.0,0.29052770485799717,0.07588920687262171,0.0
81,234.75170724947498,162.15866518313314,0.0,234.0,65.0,0.0,0.2914516387700739,0.07625083967007433,0.0
82,234.47356576759503,164.07400349779104,0.0,269.0,55.0,0.0,0.29175983427954943,0.07709411777452335,0.0
83,234.19144210762443,165.59631512833073,0.0,244.0,40.0,0.0,0.2920615167721768,0.07768836946032327,0.0
84,234.2039040743249,166.83593162303993,0.0,233.0,70.0,0.0,0.29272983076024817,0.07792466722027566,0.0
85,233.93192012801006,168.35756097537939,0.0,240.0,65.0,0.0,0.29304189807101877,0.07837064766051538,0.0
86,233.6955941244066,169.73410521966207,0.0,244.0,77.0,0.0,0.2933972202408584,0.07869614787327657,0.0
87,233.45656023716947,171.01495150658084,0.0,251.0,68.0,0.0,0.29374782143681644,0.07915371308121424,0.0
88,233.18245401412935,172.80289428373004,0.0,252.0,64.0,0.0,0.2940528660719946,0.07979915833469495,0.0
89,232.90936814454017,174.18385319418866,0.0,241.0,61.0,0.0,0.29435767586350403,0.0803314121220392,0.0
90,232.61556721005078,175.48773726056112,3.522256168135569,257.0,77.0,113.0,0.2946347288899183,0.0805274419099993,0.0017749171866990347
91,232.31452579119636,176.45991233604232,6.853491610195334,243.0,42.0,98.0,0.2949009566054476,0.08079789749175856,0.003453576192975281
92,232.0166318416796,177.03244151055847,9.165499387860846,256.0,49.0,121.0,0.2951695139148978,0.08080415881718787,0.004618631244190515
93,231.6988603081699,178.35328736525474,10.928193036661227,250.0,61.0,117.0,0.2954110706749757,0.08131630746587507,0.005506878748856566
94,231.44397498914287,180.16456976221815,12.724184664699902,212.0,64.0,107.0,0.29573121341176356,0.08205093636993445,0.006411905599717552
95,231.17502526276303,180.8426050346467,15.032017465765971,259.0,45.0,104.0,0.2960319286032065,0.081964727571437,0.007574856818228211
96,230.86117661347788,181.5428438929036,18.57133935149019,217.0,53.0,86.0,0.2962735274421948,0.08191167937755683,0.00935837367343673
97,230.65075062162418,182.8414099337736,21.522391165512225,240.0,71.0,102.0,0.2966463950041275,0.08197449967050946,0.01084545250402605
98,230.3395613695285,183.82387944140123,24.201181324933195,233.0,65.0,98.0,0.2968882177375358,0.08204758424930841,0.012195334643925398
99,230.14629051090785,184.76944604400092,28.10131203353743,251.0,71.0,114.0,0.2972806247413397,0.08214388352997425,0.014160668422796622
100,230.1038723164481,185.8939947074519,31.157186589152154,244.0,80.0,93.0,0.2978672351691423,0.08216884392509971,0.015700568989434817
101,229.89174330914847,187.0800462795957,34.41769211568985,234.0,61.0,89.0,0.29823345062388573,0.08230065104709866,0.01734358614097898
102,229.7131441165148,188.95684496691743,37.61259537026582,214.0,49.0,98.0,0.298642077987462,0.08320131267827499,0.0189535453335238
103,229.3519203844903,190.14531858594535,41.688145360501785,258.0,51.0,97.0,0.2988117803476013,0.0835693917247656,0.021007275493289533
104,229.13869290882036,191.39817278068074,43.76408940095878,241.0,71.0,69.0,0.29917270231517795,0.08376472362764605,0.02205337452190815
105,229.24204094053286,192.45838962939592,46.01689495143647,259.0,72.0,75.0,0.29994665527819375,0.08380542328996823,0.023188596691722782
106,229.035362485716,193.3145119087841,48.912816837965124,229.0,54.0,100.0,0.3003146764916425,0.0838777206118193,0.024647894733198953
107,228.73328042480466,194.1099824211435,52.17757024635653,267.0,44.0,98.0,0.3005561883952216,0.08406102346663541,0.02629305245548792
108,228.30678860693428,195.41029759099183,55.122307677602734,273.0,74.0,90.0,0.30063219812423403,0.08418583829545845,0.02777694937483137
109,227.9022026508202,196.64179517635654,57.405418472632796,246.0,71.0,88.0,0.3007347401322914,0.08442978767061797,0.02892744280739223
110,227.754681277712,197.818329860265,59.755283634876164,198.0,79.0,85.0,0.3011749634054022,0.08454069274969087,0.03011157475685768
111,227.5403612180442,198.7612531132699,62.376225460329174,233.0,71.0,93.0,0.3015258492530602,0.0845884087247399,0.03143230626225449
112,227.27325613108923,199.99394338745952,64.52830045056177,240.0,76.0,83.0,0.3018054483489603,0.08478997659630685,0.03251676880696795
113,227.0154605109256,201.0849942484271,67.77598064302077,257.0,83.0,92.0,0.30209595015980867,0.08488667987976789,0.034153323082220674
114,226.6394040392398,201.84316963539672,70.51649536160683,242.0,87.0,82.0,0.3022273154428541,0.08477081485708324,0.03553430914405921
115,226.21437523453497,203.10053307906634,73.29509977024694,245.0,53.0,74.0,0.3022911456819006,0.08520480178100294,0.036934489166327036
116,226.15110027420872,204.1347296804477,76.16683493831233,243.0,66.0,92.0,0.30283703126030015,0.08526952730842725,0.03838159916121005
117,225.7228726803238,204.98010793012904,78.63723376352243,242.0,66.0,81.0,0.3028928451894314,0.08535692408450561,0.039626469813303325
118,225.59989646011616,205.8464748543302,82.16635776672858,234.0,83.0,81.0,0.30335673651657585,0.08536660578436568,0.041404847804078014
119,225.22239380490345,206.67830134697988,84.41793134070411,280.0,62.0,75.0,0.30347698284355107,0.08547136232402816,0.04253944916263903
120,225.00843081727737,207.76124398878358,87.68769297519503,216.0,68.0,87.0,0.30381594611096785,0.08553901398724388,0.04418713060442895
121,224.53655618402286,208.85938540135416,90.90548269983938,259.0,74.0,79.0,0.3038047576503096,0.08573331313268576,0.045808622629092785
122,224.09694012034635,209.79680793150487,93.15708608172609,256.0,82.0,94.0,0.30383467846110446,0.08575494718060804,0.04694323900830287
123,223.8577681405881,210.46016580671312,95.7457886226114,209.0,59.0,85.0,0.30413447613877576,0.08568178922462868,0.0482477246594703
124,223.76672384082883,211.4546184037567,97.84190574007134,242.0,68.0,71.0,0.3046346038463892,0.08582604898306884,0.04930398920114984
125,223.2866523658779,212.22033915338665,101.11914432583468,244.0,68.0,81.0,0.30460352371485294,0.08574744730043794,0.050955438389714565
126,222.9797796781624,213.07248842225692,104.0071405346635,212.0,68.0,64.0,0.30480652775883393,0.08585720829592672,0.05241074256450582
127,222.85611719233668,213.87381047391938,106.97279367379991,211.0,68.0,73.0,0.3052587777281882,0.08586783314047092,0.05390517921964197
128,222.73401784091004,214.63098447030404,110.07373589479296,244.0,54.0,64.0,0.3057124871188758,0.08592735189059977,0.05546779005209445
129,222.24933381408422,215.43421596963233,113.35346188733061,255.0,78.0,92.0,0.3056668444966274,0.08593045947359035,0.05712049268186938
130,222.01211081279342,216.30161884370824,115.12955766512079,206.0,64.0,75.0,0.3059595340352037,0.0859759105595687,0.058015493718347674
131,221.5269694609835,216.8062516691885,117.06339840145009,240.0,70.0,72.0,0.3059085516597506,0.0859126438678176,0.058989984781860086
132,221.28128677210975,217.9498501866177,119.42579405430412,241.0,78.0,77.0,0.30618620582096157,0.08610834327942071,0.060180431031615175
133,220.76623014710378,218.97967157352562,122.30766130624902,246.0,62.0,70.0,0.3060890106613777,0.08620369844548886,0.06163264673402096
134,220.78042638829757,219.55247021312013,124.92992140289522,216.0,75.0,70.0,0.3067242235774098,0.08610322948411639,0.06295404253584763
135,220.51295432912042,220.7036236259804,128.23679668686538,222.0,78.0,79.0,0.3069674197044618,0.08620392086644871,0.0646204260967275
136,219.7021082288136,221.32951881249414,130.58544889905608,224.0,74.0,81.0,0.30645120324937225,0.08612366203533382,0.06580394682264978
137,219.52406929488444,221.90591224503066,132.83788741035156,203.0,76.0,77.0,0.3068149034485744,0.08611604809577168,0.06693898403597016
138,219.1315199741868,222.05639776186055,135.05321474884894,237.0,106.0,58.0,0.30687720864143453,0.08588635950489876,0.06805532037823699
139,218.5996218007667,222.30501876870068,137.86220794341062,233.0,86.0,57.0,0.3067417922500365,0.08569443932529601,0.06947081376098753
140,218.60375100300058,222.7014665720099,140.9297532412328,220.0,77.0,87.0,0.3073570682919749,0.08555698249468446,0.07101659538792818
141,218.47025874059756,223.25623695221663,143.05128748825157,223.0,49.0,61.0,0.3077784911511168,0.08572917549031647,0.0720856679986229
142,218.2685040140858,224.08550316301992,146.51918086024153,246.0,54.0,98.0,0.3081028152960137,0.08610345018459689,0.07383319096508639
143,217.79289596875907,224.63640399361947,149.29130618528455,230.0,52.0,96.0,0.3080386892031014,0.08624120628322335,0.07523010608091879
144,217.64944722821198,225.4226735764097,151.51853747206758,242.0,72.0,89.0,0.30844263504461433,0.08636194493253466,0.07635244099949387
145,217.39258710168474,225.84083959933176,154.529306612202,225.0,83.0,78.0,0.3086847468271706,0.08629963530514766,0.07786961227748082
146,217.19022430938668,226.26830620221386,157.4308369109163,227.0,70.0,120.0,0.3090029646259915,0.08622285953052258,0.0793317364811392
147,217.3092804718442,226.83723820624652,159.0963135221947,215.0,78.0,68.0,0.3097782457928274,0.0862055040239153,0.08017099487697812
148,217.30768416097277,227.2794023513336,161.71622322120464,245.0,69.0,114.0,0.31038186558479175,0.08619002119186805,0.08149120627853379
149,216.83562136366965,227.55598557634343,164.37740250661938,227.0,79.0,146.0,0.31031219799351106,0.08604707327929552,0.08283221403750955
150,216.49569080932832,227.92098521301415,168.38206487574055,230.0,60.0,95.0,0.31042936344353245,0.0860499894215627,0.08485022287235319
151,217.05584443845095,228.58101723675813,171.05361215474284,217.0,70.0,100.0,0.31183776117495043,0.08616654139777319,0.08619645521725676
152,216.82872851309642,229.2152803679032,173.26109152047022,231.0,74.0,95.0,0.3121160437984398,0.08621235735953621,0.08730883684950667
153,216.1100256723215,229.5583201387091,175.78603290674508,255.0,79.0,139.0,0.3116840734328401,0.08610347030480711,0.08858119230804766
154,216.84576150495366,229.88781611218906,178.32502361774846,202.0,86.0,106.0,0.31334981399068623,0.08599089444623188,0.0898606274299441
155,216.59401332353602,230.573977279149,180.34580034200462,235.0,71.0,68.0,0.31358995799355716,0.08600182165269875,0.0908789268287247
156,216.36540679131983,231.26051077684963,182.97601458104657,224.0,82.0,99.0,0.3138622710124084,0.08607815315684911,0.09220433084101924
157,216.29303892152922,231.35942154662928,185.44156193225524,225.0,75.0,86.0,0.3143603898678837,0.08592696455832913,0.09344675676332148
158,216.348286033333,231.61057462446468,187.84012825947352,276.0,78.0,107.0,0.31504394000992053,0.08581295889813773,0.09465542995300341
159,217.21757021383576,231.85307677767685,190.15081546048583,186.0,83.0,86.0,0.31691546305905127,0.0857066151970067,0.09581981954603327
160,216.73734614740252,232.12321369696676,192.20500354519976,218.0,86.0,111.0,0.31681917267050747,0.08561969774787356,0.0968549554254889
161,216.69531166506826,232.29170463620716,194.80437076417857,205.0,77.0,79.0,0.3173619598041897,0.08554426616545652,0.09816481516631229
162,216.84570546231873,232.20458355188902,197.16563481326378,202.0,103.0,110.0,0.3181868740371017,0.08532871244827682,0.09935469118412456
163,217.49351988454413,232.06638187315144,199.62200969245183,223.0,89.0,110.0,0.3197439036967615,0.08510411334442775,0.1005924949615694
164,217.8521902052648,231.92399812168873,201.59402498265567,219.0,94.0,122.0,0.32087866362104883,0.08488138263181277,0.10158622274965043
165,217.6148297728867,231.94423674622374,203.72897140785338,252.0,85.0,96.0,0.3211358600773423,0.08471409257519502,0.10266205395609301
166,218.5129033221687,231.81073349092966,205.93202479910917,199.0,84.0,106.0,0.32307047086159235,0.08449566821837778,0.10377220527408339
167,218.24171386327322,232.12322009074734,207.99313934277734,221.0,76.0,65.0,0.3232780823092497,0.08444473118778403,0.10481083149906022
168,219.09228303883629,231.98052384302935,210.16036825983772,204.0,95.0,114.0,0.3251489565029003,0.08422567048659034,0.10590293033252972
169,219.20132107247665,231.83922881209818,212.75051180952755,221.0,90.0,91.0,0.32592202357048694,0.08401319672524123,0.10720814212943193
170,219.51742683129112,231.69993566196334,214.59682558534342,234.0,108.0,78.0,0.3270041606136178,0.08380330403642709,0.10813852705781418
171,220.04086774340155,231.5626217562863,216.7284257080754,209.0,89.0,91.0,0.3283974990125156,0.08359462265399442,0.10921267201275353
172,220.26930145732607,231.4272800808336,218.4584097572382,226.0,107.0,117.0,0.3293526573214736,0.08338713333086953,0.11008443666444255
173,219.79928350928674,231.2939010573952,220.71943019499582,246.0,115.0,96.0,0.3292628014273231,0.08318360095314134,0.11122379843794412
174,220.1203695973935,231.15866890800186,222.51429826182806,243.0,117.0,81.0,0.3303576199955883,0.08298431260989714,0.1121282591096289
175,220.09267768671543,231.02477722767696,224.34618424644782,207.0,88.0,78.0,0.3309298125828096,0.08278453317923123,0.11305137365978266
176,219.5048905994789,230.8930986556025,225.9884586279289,234.0,92.0,102.0,0.3306581370530876,0.08258979476515277,0.11387894010748632
177,219.1012175685011,230.76525836130634,227.26347856449303,226.0,89.0,100.0,0.3306610461485073,0.08239680212555306,0.11452144158686892
178,219.13227840868984,230.6378980240097,229.15034983187942,225.0,91.0,87.0,0.33131900700381656,0.08220713041339939,0.11547226403751011
179,219.08233996063004,230.52070537788177,230.6975062026658,239.0,97.0,98.0,0.33185445102040145,0.08202130569638187,0.11625189910717433
180,218.6422332206996,230.39323076692233,231.27262836300207,242.0,109.0,134.0,0.331797525369029,0.08183802156599074,0.11654171170401696
181,218.5434401719305,230.2667505293486,231.70204787541547,243.0,111.0,119.0,0.3322570562038809,0.0816662935370636,0.1167581025729667
182,219.01220383744396,230.1417994904789,232.12798838082657,208.0,98.0,132.0,0.33358049284142294,0.08150483623757185,0.11697274031862663
183,219.3056099560738,230.01936865528359,232.54487732395407,210.0,97.0,128.0,0.33463896887646516,0.08134824460911096,0.11718281684764115
184,219.0610266823336,229.89843454393812,232.958531948585,225.0,107.0,116.0,0.3348766651323938,0.0811967983151054,0.11739126355553733
185,218.9028025077801,229.77881440824825,233.3707963803182,212.0,108.0,143.0,0.33524525785418763,0.0810514075322388,0.11759900972458878
186,219.71093765565578,229.6608506051635,233.78100427515287,206.0,85.0,127.0,0.3370956263857301,0.08091420979599023,0.1178057195741586
187,219.34355841344018,229.54803567742417,234.1873609335019,243.0,100.0,120.0,0.33714367249798394,0.08077906546391392,0.11801048872847458
188,219.70520790653765,229.43303965632862,234.58970361895905,255.0,73.0,118.0,0.3383122651651336,0.0806434595797994,0.118213235182245
189,219.72121715043295,229.32308723851907,234.9864198558318,251.0,117.0,128.0,0.33894968158373995,0.0805098229515398,0.11841314638502409
190,220.02986719526717,229.2107636830463,235.37787119117036,228.0,97.0,130.0,0.3400394448361227,0.08037564805780499,0.11861040452573918
191,220.18626569989192,229.10328370396496,235.76815166578152,233.0,97.0,132.0,0.34089521526648947,0.08024334831554866,0.1188070726523471
192,221.16291426333885,228.99328447582718,236.15685707371986,216.0,84.0,141.0,0.34302407075621577,0.08011253191586462,0.11900294707946969
193,220.718397247663,228.88404227029747,236.54004001701765,243.0,81.0,155.0,0.3429501833980914,0.07998810582580503,0.11919603865465433
194,221.19798630618197,228.98851898592696,236.9241283702921,217.0,85.0,144.0,0.34431226467148424,0.07995807837785049,0.11938958647937109
195,221.52116359549558,228.88669703528163,237.30884798851912,201.0,96.0,124.0,0.34543312086176037,0.07984610999099218,0.11958345240787135
196,221.21500365815635,228.78078004403534,237.69097081349992,253.0,95.0,124.0,0.3455726593114884,0.07973713233108466,0.1197760097736939
197,220.72355295170885,228.9146564382845,238.07004336711796,223.0,96.0,161.0,0.3454205233542978,0.07971245395765028,0.11996703006248191
198,220.42600118134231,228.8100464622833,238.44509921651368,247.0,92.0,112.0,0.34556963176724304,0.07960953130521545,0.12015602627436642
199,221.01466666132137,228.70960745516015,238.8201186443793,192.0,94.0,156.0,0.34710890962150853,0.07951146377483484,0.12034500413290107
200,220.3868156116326,228.60657677438414,239.19085643438115,247.0,80.0,148.0,0.346737512812479,0.07941947459138508,0.1205318244105362
201,220.44569440555006,228.51659645313285,239.55987572416745,214.0,73.0,127.0,0.34744497377568895,0.07933534723151661,0.12071777871039392
202,220.72308021485514,228.41927097679945,239.92761133434362,200.0,95.0,135.0,0.3484977654313496,0.07925538777157506,0.12090308614503414
203,220.43848943707974,228.31946265599504,240.2878902457257,217.0,79.0,125.0,0.34866324043546143,0.07917872282638677,0.12108463603842415
204,221.0882199582618,228.22350573456563,240.64962193152803,218.0,110.0,132.0,0.35030753496058215,0.07910347928261567,0.12126691800641742
205,220.8381966686866,228.13671507477875,241.00582643144224,217.0,87.0,128.0,0.35052731527907766,0.0790314435390429,0.12144641474336595
206,220.54283782633766,228.6158327077379,241.35757015161892,225.0,96.0,122.0,0.35067361866729346,0.07922894901095529,0.12162366362716465
207,220.00926233808335,228.51681578001285,241.70019505309077,247.0,81.0,143.0,0.3504388376835311,0.07915189766110188,0.1217963174028085
208,220.4794745277357,228.41762998426404,242.03869411159738,233.0,97.0,145.0,0.3518027532968926,0.07907490729382717,0.12196689210491565
209,220.2044028303674,228.3189427505662,242.3739687302486,229.0,91.0,134.0,0.3519780223512593,0.07900221529422248,0.12213584196389854
210,220.25043441158695,228.22071216613415,242.7081018886451,244.0,96.0,137.0,0.3526659123020337,0.07893267877812858,0.12230421662410894
211,219.715328163626,228.12660822212496,243.0398141625002,214.0,107.0,112.0,0.3524219212504116,0.0788691794865258,0.12247137136465018
212,219.21745374235127,228.0295316407822,243.36916052789616,237.0,93.0,131.0,0.35223477204765496,0.07880477809980768,0.1226373338887864
213,219.1206124233425,227.9382063878178,243.69615181468276,260.0,74.0,137.0,0.35269034045387915,0.07874240983994997,0.12280210965383975
214,218.51609389651387,227.84189247813066,244.0188833838883,258.0,84.0,137.0,0.3523268131460354,0.07868226882002563,0.12296473888394951
215,218.84483729977262,227.74960610529948,244.33870609583943,219.0,75.0,109.0,0.3534672751182326,0.07862357375392717,0.12312590229769384
216,218.15578748450693,227.65443242287068,244.6500129023259,235.0,94.0,145.0,0.35296284661630045,0.07856410800344675,0.12328277442021801
217,218.40283025703835,227.563699348491,244.95686365578314,194.0,102.0,155.0,0.35397172973175345,0.07850632221408424,0.12343740107145075
218,217.67619970315437,227.52086899916418,245.25927052332833,241.0,71.0,138.0,0.35340121825209925,0.07846596341558051,0.12358978838258321
219,217.35221069573095,227.42772667605183,245.56017920749085,261.0,97.0,118.0,0.35348147545816916,0.07841012586077821,0.1237414207368619
220,217.94090369227817,227.37344452284424,245.8636644235051,204.0,107.0,137.0,0.35504677574466403,0.07836783660476082,0.12389435144380077
221,217.21858564640425,227.28018964306295,246.1606248702452,257.0,99.0,150.0,0.354475943109253,0.0783124991765283,0.12404399422261314
222,217.30320877294258,227.1868815302854,246.45728820555473,238.0,95.0,157.0,0.35522017101786507,0.07825721677417799,0.12419348728256371
223,217.64968930755836,227.09754966839938,246.75408878140476,210.0,101.0,134.0,0.35639365661929884,0.07820334472475857,0.12434304950006059
224,218.04622005890334,227.00514059413769,247.04769035325845,231.0,91.0,119.0,0.35765117358818627,0.07814850660237975,0.12449099969194022
225,218.44878107089067,227.31566685141559,247.33898728910913,198.0,85.0,137.0,0.35892081407346393,0.0782294101756792,0.1246377885435154
